student_id,study,university,semester,cohort_code,gender,first_generation,underrepresented,avg_sleep_minutes,avg_sleep_hours,daytime_sleep_minutes,sleep_midpoint_minutes,bedtime_variability,nights_tracked_fraction,prior_gpa,term_gpa,gpa_change,term_units,term_load_z,under_6h_sleep,sleep_bracket,sleep_midpoint_clock
108,2,University of Washington,Spring 2018,uw1,Female,1.0,0.0,498.9,8.32,24.9,452.9,0.047,0.929,3.25,3.077,-0.173,13.0,-0.498,0,7.5h+,06:33
109,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,371.1,6.18,51.0,331.0,0.1069,0.929,3.315,3.721,0.406,14.0,-0.062,0,6-6.5h,04:31
110,2,University of Washington,Spring 2018,uw1,Male,,0.0,397.1,6.62,99.5,487.6,0.2003,0.857,3.337,3.538,0.201,13.0,-0.498,0,6.5-7h,07:08
111,2,University of Washington,Spring 2018,uw1,Female,0.0,1.0,454.7,7.58,46.2,450.2,0.5477,0.607,3.28,3.5,0.22,10.0,-1.805,0,7.5h+,06:30
113,2,University of Washington,Spring 2018,uw1,Female,0.0,1.0,355.8,5.93,59.2,409.3,0.1319,1.0,3.38,3.5,0.12,15.0,0.373,1,5.5-6h,05:49
115,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,380.2,6.34,9.2,724.7,12.9284,0.214,3.416,3.233,-0.182,15.0,0.373,0,6-6.5h,11:05
116,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,423.5,7.06,90.0,320.9,0.9428,0.536,3.675,3.538,-0.137,13.0,-0.498,0,7-7.5h,04:21
117,2,University of Washington,Spring 2018,uw1,Female,1.0,0.0,390.5,6.51,63.7,366.2,1.2826,1.0,3.352,2.691,-0.661,11.0,-1.369,0,6.5-7h,05:06
118,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,387.0,6.45,17.8,299.0,0.1865,0.821,3.44,3.5,0.06,10.0,-1.805,0,6-6.5h,03:59
120,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,408.0,6.8,26.7,400.6,0.0586,1.0,2.611,3.464,0.853,14.0,-0.062,0,6.5-7h,05:41
122,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,482.6,8.04,44.2,416.3,0.475,0.357,3.326,3.033,-0.293,15.0,0.373,0,7.5h+,05:56
124,2,University of Washington,Spring 2018,uw1,Female,0.0,1.0,418.7,6.98,48.7,368.9,0.6438,0.357,3.111,3.2,0.089,15.0,0.373,0,6.5-7h,05:09
125,2,University of Washington,Spring 2018,uw1,Female,1.0,0.0,367.9,6.13,95.9,499.7,0.8007,0.929,3.279,3.767,0.487,15.0,0.373,0,6-6.5h,07:20
126,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,408.5,6.81,90.4,320.4,0.2523,0.893,3.88,3.962,0.082,13.0,-0.498,0,6.5-7h,04:20
127,2,University of Washington,Spring 2018,uw1,Female,0.0,1.0,359.2,5.99,39.2,345.7,0.1842,0.929,3.622,3.592,-0.029,13.0,-0.498,1,5.5-6h,04:46
128,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,412.3,6.87,15.8,283.0,7.4779,0.357,3.867,3.967,0.1,15.0,0.373,0,6.5-7h,03:43
130,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,511.6,8.53,29.7,264.5,0.0416,1.0,3.917,3.9,-0.017,15.0,0.373,0,7.5h+,03:24
132,2,University of Washington,Spring 2018,uw1,Female,1.0,1.0,430.4,7.17,71.1,319.6,0.0891,1.0,2.332,3.446,1.114,13.0,-0.498,0,7-7.5h,04:20
136,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,458.0,7.63,27.2,363.5,0.05,1.0,3.7,3.933,0.233,15.0,0.373,0,7.5h+,05:04
137,2,University of Washington,Spring 2018,uw1,Female,1.0,1.0,392.9,6.55,42.3,390.4,0.2357,0.964,3.66,3.533,-0.127,15.0,0.373,0,6.5-7h,05:30
138,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,386.1,6.43,22.4,540.1,1.4947,0.464,3.773,3.867,0.094,15.0,0.373,0,6-6.5h,08:00
140,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,441.9,7.37,23.1,373.5,0.0706,1.0,3.803,3.944,0.141,18.0,1.68,0,7-7.5h,05:14
141,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,451.8,7.53,51.9,316.2,0.143,0.893,3.333,2.533,-0.8,15.0,0.373,0,7.5h+,04:16
143,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,449.2,7.49,36.7,381.0,0.0428,0.714,3.987,3.917,-0.07,18.0,1.68,0,7-7.5h,05:21
144,2,University of Washington,Spring 2018,uw1,Female,1.0,0.0,335.2,5.59,52.9,365.3,0.1415,1.0,3.356,2.871,-0.485,14.0,-0.062,1,5.5-6h,05:05
145,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,423.7,7.06,31.9,490.7,0.1684,0.929,3.239,3.633,0.394,15.0,0.373,0,7-7.5h,07:11
146,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,392.5,6.54,39.4,359.1,0.3245,0.964,3.955,3.964,0.009,14.0,-0.062,0,6.5-7h,04:59
149,2,University of Washington,Spring 2018,uw1,Female,1.0,1.0,369.3,6.15,97.9,329.5,0.1132,1.0,2.7,3.0,0.3,12.0,-0.933,0,6-6.5h,04:30
150,2,University of Washington,Spring 2018,uw1,Male,1.0,1.0,368.0,6.13,48.5,382.6,1.2089,0.821,2.9,3.15,0.25,18.0,1.68,0,6-6.5h,05:23
153,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,393.1,6.55,23.2,319.6,0.0545,1.0,3.58,3.967,0.387,12.0,-0.933,0,6.5-7h,04:20
154,2,University of Washington,Spring 2018,uw1,Male,1.0,0.0,402.3,6.7,65.3,404.6,0.0837,0.893,3.35,3.769,0.419,13.0,-0.498,0,6.5-7h,05:45
155,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,406.7,6.78,22.6,398.9,0.0989,1.0,3.914,3.953,0.039,17.0,1.245,0,6.5-7h,05:39
156,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,346.7,5.78,60.8,435.3,1.5523,1.0,3.609,3.441,-0.168,17.0,1.245,1,5.5-6h,06:15
157,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,361.8,6.03,29.9,471.2,0.1726,1.0,3.459,3.55,0.091,10.0,-1.805,0,6-6.5h,06:51
158,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,364.9,6.08,67.2,326.9,0.2545,0.929,3.091,2.9,-0.191,18.0,1.68,0,6-6.5h,04:27
159,2,University of Washington,Spring 2018,uw1,Male,0.0,1.0,287.9,4.8,104.4,456.4,0.4675,0.5,3.421,2.919,-0.503,16.0,0.809,1,<5.5h,06:36
160,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,455.6,7.59,18.3,437.7,0.0863,0.536,3.709,3.443,-0.266,14.0,-0.062,0,7.5h+,06:18
163,2,University of Washington,Spring 2018,uw1,Male,1.0,0.0,474.9,7.92,59.1,445.5,0.8942,0.964,3.897,4.0,0.103,15.0,0.373,0,7.5h+,06:26
165,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,436.4,7.27,57.7,355.9,0.2523,0.893,3.726,3.733,0.008,15.0,0.373,0,7-7.5h,04:56
166,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,432.6,7.21,27.4,333.4,0.1722,1.0,3.893,3.833,-0.06,15.0,0.373,0,7-7.5h,04:33
167,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,399.4,6.66,87.1,425.1,0.5901,0.714,3.72,3.567,-0.153,15.0,0.373,0,6.5-7h,06:05
169,2,University of Washington,Spring 2018,uw1,Female,1.0,1.0,471.3,7.86,12.6,303.8,0.0285,1.0,3.544,3.518,-0.026,17.0,1.245,0,7.5h+,04:04
170,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,487.1,8.12,42.1,282.5,0.0045,1.0,3.8,3.767,-0.033,15.0,0.373,0,7.5h+,03:42
171,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,460.5,7.68,19.9,335.2,0.1524,0.464,3.317,3.233,-0.083,12.0,-0.933,0,7.5h+,04:35
172,2,University of Washington,Spring 2018,uw1,Female,,0.0,407.2,6.79,12.4,387.3,0.0754,0.929,3.727,3.6,-0.127,15.0,0.373,0,6.5-7h,05:27
174,2,University of Washington,Spring 2018,uw1,Female,1.0,0.0,405.0,6.75,47.4,571.2,0.2033,0.929,2.31,3.377,1.067,13.0,-0.498,0,6.5-7h,08:31
175,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,413.7,6.89,12.4,376.9,0.101,1.0,3.75,3.744,-0.006,18.0,1.68,0,6.5-7h,05:17
176,2,University of Washington,Spring 2018,uw1,Female,1.0,0.0,374.9,6.25,23.4,419.3,0.2151,0.964,2.25,2.871,0.621,17.0,1.245,0,6-6.5h,05:59
178,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,329.4,5.49,39.6,600.0,1.8361,0.607,3.27,2.894,-0.376,18.0,1.68,1,<5.5h,09:00
179,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,430.5,7.17,35.0,296.4,0.0507,1.0,4.0,3.967,-0.033,15.0,0.373,0,7-7.5h,03:56
180,2,University of Washington,Spring 2018,uw1,Female,0.0,1.0,447.9,7.46,36.3,315.1,0.0733,0.929,2.638,3.483,0.845,18.0,1.68,0,7-7.5h,04:15
181,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,368.7,6.14,88.8,537.7,1.4327,0.75,2.9,3.267,0.367,15.0,0.373,0,6-6.5h,07:58
183,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,353.7,5.89,52.6,476.3,0.4664,0.929,3.881,4.0,0.119,15.0,0.373,1,5.5-6h,06:56
184,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,388.8,6.48,46.0,367.4,0.6091,1.0,3.88,3.667,-0.213,15.0,0.373,0,6-6.5h,05:07
186,2,University of Washington,Spring 2018,uw1,Male,1.0,0.0,419.5,6.99,51.1,373.3,0.1292,0.679,3.926,3.889,-0.037,18.0,1.68,0,6.5-7h,05:13
188,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,435.2,7.25,30.4,319.8,0.0695,1.0,3.645,3.831,0.186,16.0,0.809,0,7-7.5h,04:20
191,2,University of Washington,Spring 2018,uw1,Female,0.0,1.0,389.0,6.48,40.9,384.3,0.5101,1.0,3.3,3.4,0.1,15.0,0.373,0,6-6.5h,05:24
193,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,374.4,6.24,43.7,381.4,0.1838,0.964,3.911,3.8,-0.111,15.0,0.373,0,6-6.5h,05:21
194,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,485.9,8.1,19.9,425.1,0.6562,0.25,3.53,3.733,0.203,15.0,0.373,0,7.5h+,06:05
195,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,404.4,6.74,59.5,327.2,1.2342,0.286,2.609,2.867,0.258,15.0,0.373,0,6.5-7h,04:27
196,2,University of Washington,Spring 2018,uw1,Male,1.0,1.0,414.3,6.9,26.9,380.7,0.1428,0.964,3.587,3.65,0.063,10.0,-1.805,0,6.5-7h,05:21
197,2,University of Washington,Spring 2018,uw1,Male,0.0,1.0,404.0,6.73,63.7,430.4,0.3176,0.536,2.983,2.933,-0.05,15.0,0.373,0,6.5-7h,06:10
198,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,435.4,7.26,20.9,434.0,1.3332,0.821,3.2,2.9,-0.3,15.0,0.373,0,7-7.5h,06:14
199,2,University of Washington,Spring 2018,uw1,Female,0.0,0.0,437.1,7.29,25.0,318.4,0.154,0.786,3.08,3.633,0.553,15.0,0.373,0,7-7.5h,04:18
201,2,University of Washington,Spring 2018,uw1,Male,1.0,0.0,391.4,6.52,36.3,396.6,0.1384,0.607,2.738,2.35,-0.388,10.0,-1.805,0,6.5-7h,05:37
202,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,393.5,6.56,56.7,647.8,20.8492,0.357,3.886,3.867,-0.02,15.0,0.373,0,6.5-7h,09:48
205,2,University of Washington,Spring 2018,uw1,Male,0.0,0.0,475.3,7.92,49.9,307.2,0.073,0.964,3.8,3.767,-0.033,15.0,0.373,0,7.5h+,04:07
206,2,University of Washington,Spring 2018,uw1,Male,1.0,1.0,351.5,5.86,111.2,376.3,0.0575,0.964,3.682,3.95,0.268,10.0,-1.805,1,5.5-6h,05:16
209,2,University of Washington,Spring 2018,uw1,Male,1.0,0.0,439.7,7.33,29.9,280.1,0.0911,1.0,3.609,3.731,0.123,16.0,0.809,0,7-7.5h,03:40
304,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,362.3,6.04,82.6,319.6,0.3702,0.75,2.948,2.64,-0.308,15.0,0.041,0,6-6.5h,04:20
305,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,434.9,7.25,16.8,394.2,0.0608,1.0,3.775,3.92,0.145,13.0,-1.0,0,7-7.5h,05:34
306,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,421.6,7.03,29.3,355.7,0.041,1.0,3.865,3.87,0.005,15.0,0.041,0,7-7.5h,04:56
307,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,434.2,7.24,26.0,322.6,0.0291,0.857,3.458,3.29,-0.168,14.0,-0.48,0,7-7.5h,04:23
312,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,390.0,6.5,43.9,335.1,0.0483,0.857,3.293,3.76,0.467,16.0,0.562,0,6.5-7h,04:35
313,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,384.0,6.4,17.4,323.3,0.0531,1.0,2.92,3.52,0.6,15.0,0.041,0,6-6.5h,04:23
320,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,420.3,7.0,26.5,393.1,0.1235,0.964,3.335,3.63,0.295,15.0,0.041,0,7-7.5h,05:33
321,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,413.7,6.9,44.0,432.2,0.121,0.964,3.048,3.67,0.622,17.0,1.083,0,6.5-7h,06:12
323,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,406.5,6.77,23.6,464.8,0.4758,0.857,2.958,2.8,-0.158,13.0,-1.0,0,6.5-7h,06:45
324,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,460.2,7.67,34.8,424.8,0.0978,0.821,2.625,3.0,0.375,15.0,0.041,0,7.5h+,06:05
325,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,353.3,5.89,36.1,413.7,0.1567,1.0,3.011,3.39,0.379,16.0,0.562,1,5.5-6h,05:54
328,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,349.6,5.83,98.0,346.1,0.1238,1.0,3.836,3.85,0.014,13.0,-1.0,1,5.5-6h,04:46
331,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,414.4,6.91,44.0,386.0,0.016,0.821,3.05,3.25,0.2,15.0,0.041,0,6.5-7h,05:26
335,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,357.2,5.95,31.8,412.2,0.0757,1.0,2.822,2.68,-0.142,14.0,-0.48,1,5.5-6h,05:52
337,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,411.6,6.86,37.9,445.2,0.0895,1.0,3.455,2.97,-0.485,17.0,1.083,0,6.5-7h,06:25
338,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,412.6,6.88,13.3,356.1,0.2172,0.929,3.696,3.84,0.144,16.0,0.562,0,6.5-7h,04:56
339,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,485.1,8.09,28.6,330.1,0.052,0.964,3.702,3.79,0.088,12.0,-1.521,0,7.5h+,04:30
340,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,478.2,7.97,57.5,369.4,0.0751,0.214,2.865,3.51,0.645,16.0,0.562,0,7.5h+,05:09
347,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,418.5,6.98,35.6,327.4,0.075,1.0,3.817,3.67,-0.147,15.0,0.041,0,6.5-7h,04:27
348,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,456.0,7.6,33.7,247.1,0.1172,1.0,3.079,3.35,0.271,13.0,-1.0,0,7.5h+,03:07
351,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,432.9,7.22,42.2,415.7,0.0711,1.0,3.405,3.04,-0.365,12.0,-1.521,0,7-7.5h,05:56
352,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,402.1,6.7,53.9,544.1,0.1108,0.893,3.689,3.89,0.201,14.0,-0.48,0,6.5-7h,08:04
353,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,401.9,6.7,44.0,372.1,0.1112,0.893,2.828,3.0,0.172,9.0,-3.083,0,6.5-7h,05:12
354,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,371.2,6.19,51.3,294.2,0.1252,0.964,3.823,3.95,0.127,18.0,1.603,0,6-6.5h,03:54
355,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,323.4,5.39,23.5,340.6,0.0185,1.0,3.57,3.63,0.06,16.0,0.562,1,<5.5h,04:41
356,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,428.2,7.14,33.8,292.1,0.0378,1.0,3.726,3.59,-0.136,18.0,1.603,0,7-7.5h,03:52
357,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,445.6,7.43,31.2,258.6,0.0122,1.0,3.16,3.53,0.37,15.0,0.041,0,7-7.5h,03:19
360,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,349.4,5.82,64.9,423.5,1.1737,1.0,2.98,3.07,0.09,15.0,0.041,1,5.5-6h,06:04
363,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,435.6,7.26,35.6,308.6,0.1808,0.5,3.775,3.7,-0.075,15.0,0.041,0,7-7.5h,04:09
364,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,449.4,7.49,49.8,315.5,0.2594,0.786,3.501,3.47,-0.031,16.0,0.562,0,7-7.5h,04:16
365,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,387.9,6.47,79.4,456.5,0.5066,1.0,2.947,3.33,0.383,17.0,1.083,0,6-6.5h,06:36
366,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,486.6,8.11,64.9,328.4,0.0834,0.786,3.098,3.3,0.202,15.0,0.041,0,7.5h+,04:28
369,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,437.2,7.29,27.4,347.6,0.0394,0.964,3.803,3.76,-0.043,18.0,1.603,0,7-7.5h,04:48
370,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,366.4,6.11,71.1,380.7,0.1319,0.929,3.315,3.9,0.585,16.0,0.562,0,6-6.5h,05:21
372,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,466.6,7.78,59.6,275.1,0.214,0.786,3.428,3.28,-0.148,13.0,-1.0,0,7.5h+,03:35
373,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,409.5,6.82,36.8,308.4,0.061,0.964,3.155,3.41,0.255,13.0,-1.0,0,6.5-7h,04:08
374,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,533.2,8.89,10.4,291.5,0.0263,1.0,3.938,3.8,-0.138,15.0,0.041,0,7.5h+,03:52
376,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,363.3,6.05,70.2,341.4,0.0447,1.0,3.267,3.84,0.573,15.0,0.041,0,6-6.5h,04:41
378,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,456.0,7.6,39.8,307.1,0.0526,0.964,3.88,3.78,-0.1,13.0,-1.0,0,7.5h+,04:07
380,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,412.8,6.88,30.2,322.1,0.1857,0.929,3.26,3.23,-0.03,15.0,0.041,0,6.5-7h,04:22
385,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,497.9,8.3,22.3,434.0,0.1549,0.964,3.33,3.59,0.26,14.0,-0.48,0,7.5h+,06:14
386,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,372.3,6.2,53.4,372.3,0.0723,0.25,3.917,4.0,0.083,18.0,1.603,0,6-6.5h,05:12
388,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,402.3,6.71,44.1,356.3,0.0361,1.0,3.759,3.43,-0.329,15.0,0.041,0,6.5-7h,04:56
390,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,433.3,7.22,42.1,493.0,3.4332,0.893,2.498,3.83,1.332,13.0,-1.0,0,7-7.5h,07:13
391,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,401.0,6.68,32.6,340.7,0.0536,0.964,3.788,3.91,0.122,16.0,0.562,0,6.5-7h,04:41
392,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,359.4,5.99,57.3,395.4,0.0519,1.0,3.721,3.77,0.049,18.0,1.603,1,5.5-6h,05:35
394,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,462.4,7.71,25.2,299.8,0.0713,1.0,3.71,3.45,-0.26,12.0,-1.521,0,7.5h+,04:00
398,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,446.2,7.44,84.8,364.6,0.1876,1.0,3.13,3.0,-0.13,15.0,0.041,0,7-7.5h,05:05
399,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,433.1,7.22,56.6,460.9,0.0534,0.964,3.731,3.95,0.219,13.0,-1.0,0,7-7.5h,06:41
400,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,421.8,7.03,35.7,441.2,0.5668,1.0,3.042,3.53,0.487,15.0,0.041,0,7-7.5h,06:21
401,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,436.9,7.28,50.2,413.4,0.0473,1.0,3.57,3.49,-0.08,14.0,-0.48,0,7-7.5h,05:53
403,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,508.9,8.48,15.4,269.1,0.0559,0.929,3.546,3.46,-0.086,17.0,1.083,0,7.5h+,03:29
404,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,336.4,5.61,110.6,434.7,0.8479,0.964,2.539,1.96,-0.579,12.0,-1.521,1,5.5-6h,06:15
405,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,388.9,6.48,37.8,345.0,0.116,1.0,3.241,3.59,0.349,14.0,-0.48,0,6-6.5h,04:45
406,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,395.4,6.59,34.7,374.0,0.1629,1.0,3.7,3.32,-0.38,18.0,1.603,0,6.5-7h,05:14
407,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,428.9,7.15,50.4,404.1,0.1872,0.607,3.666,3.7,0.034,15.0,0.041,0,7-7.5h,05:44
411,3,University of Washington,Spring 2019,uw2,Male,0.0,1.0,336.4,5.61,33.2,380.6,0.1741,1.0,3.03,2.0,-1.03,16.0,0.562,1,5.5-6h,05:21
413,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,378.9,6.32,31.0,463.6,0.7793,0.821,3.32,3.13,-0.19,14.0,-0.48,0,6-6.5h,06:44
415,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,360.8,6.01,51.6,375.0,0.1029,1.0,2.206,2.54,0.334,17.0,1.083,0,6-6.5h,05:15
418,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,396.6,6.61,35.4,407.9,0.1087,0.607,3.78,3.8,0.02,17.0,1.083,0,6.5-7h,05:48
420,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,336.0,5.6,57.9,328.2,0.0667,0.857,3.157,2.9,-0.257,12.0,-1.521,1,5.5-6h,04:28
421,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,416.2,6.94,28.3,342.1,0.0726,1.0,3.201,3.62,0.419,18.0,1.603,0,6.5-7h,04:42
422,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,478.5,7.98,61.2,429.1,0.1368,0.893,2.831,3.08,0.249,18.0,1.603,0,7.5h+,06:09
424,3,University of Washington,Spring 2019,uw2,,0.0,0.0,480.6,8.01,23.8,327.5,0.0964,1.0,3.141,2.8,-0.341,15.0,0.041,0,7.5h+,04:28
427,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,194.8,3.25,292.3,330.1,0.7336,0.821,2.947,1.07,-1.877,15.0,0.041,1,<5.5h,04:30
432,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,371.6,6.19,25.4,442.0,1.1223,0.5,3.252,3.93,0.678,15.0,0.041,0,6-6.5h,06:22
433,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,438.9,7.31,24.8,379.2,0.1146,1.0,3.534,3.72,0.186,14.0,-0.48,0,7-7.5h,05:19
434,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,438.0,7.3,25.9,402.2,0.4073,0.321,3.563,4.0,0.437,15.0,0.041,0,7-7.5h,05:42
435,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,417.2,6.95,42.1,457.8,0.0883,0.929,3.315,3.53,0.215,15.0,0.041,0,6.5-7h,06:38
439,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,370.7,6.18,16.8,367.6,0.058,1.0,3.654,3.3,-0.354,14.0,-0.48,0,6-6.5h,05:08
440,3,University of Washington,Spring 2019,uw2,Male,1.0,0.0,438.5,7.31,30.2,313.7,0.0171,1.0,3.818,3.63,-0.188,15.0,0.041,0,7-7.5h,04:14
442,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,387.5,6.46,33.1,338.2,0.0234,1.0,3.673,4.0,0.327,15.0,0.041,0,6-6.5h,04:38
443,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,383.7,6.4,53.9,383.4,0.0397,1.0,2.961,3.45,0.489,13.0,-1.0,0,6-6.5h,05:23
445,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,397.2,6.62,68.5,360.4,0.0535,1.0,3.348,3.71,0.362,17.0,1.083,0,6.5-7h,05:00
448,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,417.9,6.96,51.0,514.0,0.5772,0.929,4.0,3.97,-0.03,14.0,-0.48,0,6.5-7h,07:34
454,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,365.0,6.08,47.4,374.2,0.1579,1.0,3.25,3.27,0.02,15.0,0.041,0,6-6.5h,05:14
455,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,373.6,6.23,73.4,368.7,0.1149,0.893,2.606,2.57,-0.036,15.0,0.041,0,6-6.5h,05:09
456,3,University of Washington,Spring 2019,uw2,Male,0.0,0.0,467.0,7.78,11.9,312.5,0.0391,1.0,3.925,4.0,0.075,16.0,0.562,0,7.5h+,04:12
457,3,University of Washington,Spring 2019,uw2,Female,1.0,0.0,420.9,7.02,37.0,336.0,0.0512,0.857,3.482,3.33,-0.152,16.0,0.562,0,7-7.5h,04:36
458,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,452.0,7.53,64.3,352.4,0.2783,0.964,3.215,2.99,-0.225,18.0,1.603,0,7.5h+,04:52
465,3,University of Washington,Spring 2019,uw2,Female,0.0,1.0,432.9,7.22,28.2,420.3,0.126,0.929,3.39,3.37,-0.02,16.0,0.562,0,7-7.5h,06:00
466,3,University of Washington,Spring 2019,uw2,Female,1.0,1.0,385.0,6.42,11.4,314.8,0.0302,1.0,3.802,3.85,0.048,18.0,1.603,0,6-6.5h,04:15
467,3,University of Washington,Spring 2019,uw2,Male,1.0,1.0,438.6,7.31,23.7,266.8,0.0188,1.0,3.728,3.5,-0.228,16.0,0.562,0,7-7.5h,03:27
469,3,University of Washington,Spring 2019,uw2,Female,0.0,0.0,388.7,6.48,37.1,360.0,0.0686,0.964,3.959,3.94,-0.019,14.0,-0.48,0,6-6.5h,05:00
